Phylum,Class,Order,Family,Genus,S1,S2,S3,S4,S5,S6,MOsof,MOtun,MOexo,MOcru,MOcus,MOsta,L1,L2,L3,L4,EDasx,EDsxpl,EDsxbe,EDsxbr,LDpk,LDlc,LDdi,LHtub,LHbur,LHfre,LHcre,LHepi,LHatt,Sd0,Sd1,Sd2,Sd3,Fspf,Fsdf,Fssf,Fsca,Fprd,Fpar,M1,M4,M3,M2,Rdif,Rsrf,Rup,Rdow,Rno
Bryozoa,Gymnolaemata,Cheilostomatida,Smittinidae,Smittina,0,0,1,1,0,0,0,0,3,0,0,3,1,1,0,0,0,0,0,3,0,3,0,0,0,0,0,3,3,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3
Bryozoa,Gymnolaemata,Cheilostomatida,Smittinidae,Smittoidea,0,1,1,0,0,0,0,0,3,1,0,0,1,1,0,0,0,0,0,3,0,3,0,0,0,0,0,3,3,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3
Bryozoa,Gymnolaemata,Cheilostomatida,Smittinidae,,0,1,1,1,0,0,0,0,3,1,0,1,1,1,0,0,0,0,0,3,0,3,0,0,0,0,0,1,3,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3
Bryozoa,Gymnolaemata,Cheilostomatida,Umbonulidae,Umbonula,0,1,1,0,0,0,0,0,3,2,0,0,1,1,0,0,0,0,0,3,0,3,0,0,0,0,0,3,3,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3
Bryozoa,Gymnolaemata,Ctenostomatida,Alcyonidiidae,Alcyonidium,1,1,1,1,0,0,0,0,3,1,1,1,0,0,3,0,0,0,0,1,0,1,0,0,0,0,0,3,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3
Bryozoa,Gymnolaemata,Ctenostomatida,Nolellidae,Anguinella,0,0,1,1,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Bryozoa,Gymnolaemata,Ctenostomatida,Nolellidae,Nolella,0,1,0,0,0,0,0,0,3,1,1,1,1,1,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3
Bryozoa,Gymnolaemata,Ctenostomatida,Penetrantiidae,Penetrantia,1,0,0,0,0,0,0,0,3,1,0,0,1,1,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3
Bryozoa,Gymnolaemata,Ctenostomatida,Triticellidae,Triticella,3,0,0,0,0,0,0,0,3,3,0,0,1,1,0,0,0,0,3,3,0,3,0,0,0,0,0,1,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3
Bryozoa,Gymnolaemata,Ctenostomatida,Vesiculariidae,Amathia,0,0,3,0,0,0,0,0,3,0,0,2,1,1,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3
Bryozoa,Gymnolaemata,Ctenostomatida,Vesiculariidae,Vesicularia,0,0,0,0,2,0,0,0,3,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,3,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3
Bryozoa,Gymnolaemata,Ctenostomatida,Walkeriidae,Walkeria,0,0,1,0,0,0,0,0,3,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,3
Bryozoa,Stenolaemata,Cyclostomatida,Annectocymidae,Annectocyma,1,0,0,0,0,0,0,0,3,3,0,0,1,1,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3
Bryozoa,Stenolaemata,Cyclostomatida,Crisiidae,Crisia,0,0,3,0,0,0,0,0,3,3,0,3,1,1,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3
Bryozoa,Stenolaemata,Cyclostomatida,Crisiidae,Crisidia,0,3,0,0,0,0,0,0,3,3,0,3,1,1,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3
Bryozoa,Stenolaemata,Cyclostomatida,Horneridae,Hornera,0,3,0,0,0,0,0,0,3,0,0,3,0,1,1,0,0,0,0,3,0,3,0,0,0,0,0,3,3,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3
Bryozoa,Stenolaemata,Cyclostomatida,Lichenoporidae,Disporella,0,3,0,0,0,0,0,0,3,2,0,1,1,1,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3
Bryozoa,Stenolaemata,Cyclostomatida,Lichenoporidae,,1,1,0,0,0,0,0,0,3,1,0,1,1,1,0,0,1,0,0,3,0,3,0,0,0,0,0,3,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3
Bryozoa,Stenolaemata,Cyclostomatida,Plagioeciidae,Diplosolen,0,3,0,0,0,0,0,0,3,3,0,0,1,1,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3
Bryozoa,Stenolaemata,Cyclostomatida,Plagioeciidae,Entalophoroecia,2,0,0,0,0,0,0,0,3,2,0,2,1,1,0,0,1,0,0,3,0,3,0,0,0,0,0,3,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3
Bryozoa,Stenolaemata,Cyclostomatida,Plagioeciidae,Oncousoecia,0,3,0,0,0,0,0,0,3,3,0,0,1,1,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3
Bryozoa,Stenolaemata,Cyclostomatida,Plagioeciidae,Plagioecia,1,1,1,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3
Bryozoa,Stenolaemata,Cyclostomatida,Plagioeciidae,,1,1,1,0,0,0,0,0,3,1,0,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3
Bryozoa,Stenolaemata,Cyclostomatida,Tubuliporidae,Tubulipora,0,3,0,0,0,0,0,0,3,3,0,3,1,1,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3
Chaetognatha,Sagittoidea,Aphragmophora,Sagittidae,,1,1,1,1,0,0,0,0,2,0,0,0,0,1,0,0,0,3,0,0,0,0,3,0,0,3,0,3,3,3,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,1
Chaetognatha,Sagittoidea,Phragmophora,Spadellidae,Spadella,1,1,1,1,0,0,0,0,2,0,0,0,0,1,0,0,0,3,0,0,0,0,3,0,0,3,0,3,3,3,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,1
Chordata,Ascidiacea,Aplousobranchia,Clavelinidae,Clavelina,0,3,0,0,0,0,0,3,0,0,0,0,0,1,0,0,3,3,0,3,0,3,0,0,0,0,0,3,3,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3
Chordata,Ascidiacea,Aplousobranchia,Didemnidae,Didemnum,1,1,1,0,0,0,0,3,0,0,0,0,0,1,1,0,3,3,0,3,0,1,0,0,0,0,0,3,3,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3
Chordata,Ascidiacea,Aplousobranchia,Didemnidae,Trididemnum,1,1,0,0,0,0,0,3,0,0,0,0,0,1,1,0,1,1,0,1,0,1,0,0,0,0,0,3,3,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3
Chordata,Ascidiacea,Aplousobranchia,Didemnidae,,1,1,1,0,0,0,0,3,0,0,0,0,0,1,1,0,1,1,0,1,0,1,0,0,0,0,0,3,3,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3
Chordata,Ascidiacea,Aplousobranchia,Polycitoridae,Archidistoma,0,3,0,0,0,0,0,3,0,0,0,0,0,1,1,0,0,0,0,2,0,1,0,0,0,0,0,3,3,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3
Chordata,Ascidiacea,Aplousobranchia,Polyclinidae,,0,1,1,0,0,0,0,3,0,0,0,0,0,1,1,0,0,0,0,3,0,1,0,0,0,0,0,3,3,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3
Chordata,Ascidiacea,Phlebobranchia,Ascidiidae,Ascidia,0,0,1,1,0,0,0,3,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,3,3,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3
Chordata,Ascidiacea,Phlebobranchia,Ascidiidae,Ascidiella,0,0,1,1,0,0,0,3,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,3,3,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3
Chordata,Ascidiacea,Phlebobranchia,Cionidae,Ciona,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,0,0,3,3,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3
Chordata,Ascidiacea,Phlebobranchia,Corellidae,Corella,0,0,3,0,0,0,0,3,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,3,3,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3
Chordata,Ascidiacea,Phlebobranchia,Corellidae,Corellopsis,0,0,1,0,0,0,0,3,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,3,3,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3
Chordata,Ascidiacea,Phlebobranchia,Perophoridae,Perophora,3,0,0,0,0,0,0,3,0,0,0,3,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,3,3,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3
Chordata,Ascidiacea,Stolidobranchia,Molgulidae,Molgula,0,1,1,0,0,0,0,3,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,3,3,3,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3
Chordata,Ascidiacea,Stolidobranchia,Pyuridae,Microcosmus,0,0,3,0,0,0,0,3,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3
Chordata,Ascidiacea,Stolidobranchia,Pyuridae,Pyura,3,0,3,0,0,0,0,3,0,0,0,0,0,1,1,3,0,1,0,0,0,1,0,0,0,0,0,3,3,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3
Chordata,Ascidiacea,Stolidobranchia,Styelidae,Botryllus,0,0,3,0,0,0,0,3,0,0,0,0,1,1,0,0,0,0,0,3,0,1,0,0,0,0,0,3,3,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3
Chordata,Ascidiacea,Stolidobranchia,Styelidae,Dendrodoa,0,3,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,1,3,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3
Chordata,Ascidiacea,Stolidobranchia,Styelidae,Polycarpa,0,1,1,0,0,0,0,3,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,3,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3
Chordata,Ascidiacea,Stolidobranchia,Styelidae,Styela,0,0,1,1,0,0,0,3,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,3,3,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3
Chordata,Ascidiacea,Stolidobranchia,Styelidae,,0,1,1,1,0,0,0,3,0,0,0,1,1,1,1,0,0,1,0,1,1,1,0,0,0,0,0,1,3,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3
Chordata,Leptocardii,,Branchiostomatidae,Branchiostoma,0,0,3,0,0,0,3,1,0,0,0,0,0,0,1,0,0,1,3,0,1,0,0,0,3,0,0,0,0,0,3,1,0,3,0,0,0,0,0,0,1,0,1,1,1,0,0,0
Cnidaria,Anthozoa,Actiniaria,Actiniidae,Actinia,0,1,1,1,1,0,3,0,0,0,0,0,0,0,1,3,3,3,0,0,3,0,3,0,3,0,0,0,3,3,3,3,3,3,0,0,0,3,0,3,0,0,0,0,1,0,0,0
Cnidaria,Anthozoa,Actiniaria,Actiniidae,Bolocera,0,0,1,1,0,0,3,0,0,0,0,0,0,0,1,1,1,0,0,3,3,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,3,0,3,0,2,0,0,0,0,0,3
Cnidaria,Anthozoa,Actiniaria,Actiniidae,Urticina,0,0,0,3,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,3,0,3,0,0,0,0,0,0,3,3,1,0,0,3,0,0,0,3,0,3,0,0,0,0,1,0,0,1
Cnidaria,Anthozoa,Actiniaria,Actiniidae,,0,1,1,1,0,0,3,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,1,0,0,0,3,3,1,1,1,3,0,0,0,3,0,3,0,1,0,0,1,0,0,1
Cnidaria,Anthozoa,Actiniaria,Actinostolidae,Stomphia,0,0,3,0,0,0,3,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,3,0,3,1,0,0,0,1,0,0,1
Cnidaria,Anthozoa,Actiniaria,Edwardsiidae,Edwardsia,0,0,3,0,0,0,3,0,0,0,0,0,0,0,1,3,3,3,0,0,3,0,0,0,3,0,0,0,0,3,3,3,0,3,0,0,0,3,0,3,0,0,1,0,1,0,1,0
Cnidaria,Anthozoa,Actiniaria,Edwardsiidae,,0,1,1,0,0,0,3,0,0,0,0,0,0,0,1,3,3,3,0,0,3,0,0,0,3,0,0,0,0,3,3,3,0,3,0,0,0,3,0,3,0,0,1,0,1,0,1,0
Cnidaria,Anthozoa,Actiniaria,Halcampidae,Halcampa,0,0,3,0,0,0,3,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,0,0,3,0,0,0,0,3,3,0,0,3,0,0,0,3,0,3,0,0,0,0,1,0,0,0
Cnidaria,Anthozoa,Actiniaria,Hormathiidae,Actinauge,1,1,1,0,0,0,3,0,0,0,0,0,0,1,1,1,0,3,0,0,3,0,3,0,3,1,0,0,0,3,0,0,0,3,0,0,0,3,0,3,0,0,0,0,3,0,0,0
Cnidaria,Anthozoa,Actiniaria,Hormathiidae,Adamsia,1,1,1,0,0,0,3,0,0,0,0,0,0,1,1,1,0,3,0,0,3,0,3,0,0,0,0,3,0,3,0,0,0,3,0,0,0,3,0,3,0,0,1,0,3,0,0,0
Cnidaria,Anthozoa,Actiniaria,Hormathiidae,Calliactis,0,0,3,0,0,0,3,0,0,0,0,0,0,1,1,1,0,3,0,0,3,0,3,0,0,0,0,3,0,3,0,0,0,3,0,0,0,3,0,3,0,0,1,0,3,0,0,0
Cnidaria,Anthozoa,Actiniaria,Hormathiidae,Hormathia,0,0,1,1,0,0,3,0,0,0,0,0,0,0,1,1,0,0,0,3,3,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,3
Cnidaria,Anthozoa,Actiniaria,Hormathiidae,,1,1,1,1,0,0,3,0,0,0,0,0,0,0,1,1,0,0,0,3,3,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,3
Cnidaria,Anthozoa,Actiniaria,Metridiidae,Metridium,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,2,3,3,0,0,2,0,0,0,0,0,0,3,3,3,0,0,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,3
Cnidaria,Anthozoa,Actiniaria,Sagartiidae,Cylista,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,3,3,3,0,0,1,1,0,0,0,0,0,0,3,3,3,3,3,3,0,0,0,3,0,3,0,0,0,0,1,0,1,0
Cnidaria,Anthozoa,Actiniaria,,,1,1,1,1,1,0,1,0,0,0,0,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,3,1,1,1,3,0,0,0,3,0,3,0,0,1,0,1,0,1,1
Cnidaria,Anthozoa,Alcyonacea,Alcyoniidae,Alcyonium,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,3,3,3,0,0,3,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,3
Cnidaria,Anthozoa,Alcyonacea,Clavulariidae,Sarcodictyon,0,3,0,0,0,0,0,0,0,0,0,3,0,0,1,0,3,3,0,0,1,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,3
Cnidaria,Anthozoa,Alcyonacea,Gorgoniidae,Eunicella,0,0,0,0,1,1,0,0,0,0,0,3,0,0,0,3,3,1,0,1,0,3,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,3
Cnidaria,Anthozoa,Pennatulacea,Funiculinidae,Funiculina,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,1,3,3,0,0,3,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,3,0,3,0,0,0,0,1,0,0,0
Cnidaria,Anthozoa,Pennatulacea,Pennatulidae,Pennatula,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,1,3,3,0,0,3,0,0,0,3,0,0,0,0,3,0,0,3,3,0,0,0,3,0,3,0,0,0,0,1,0,0,0
Cnidaria,Anthozoa,Pennatulacea,Virgulariidae,Virgularia,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,1,3,3,0,0,3,0,0,0,3,0,0,0,0,3,0,0,3,3,0,0,0,3,0,3,0,0,0,0,1,0,0,0
Cnidaria,Anthozoa,Scleractinia,Caryophylliidae,Caryophyllia,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,3,0,3,0,0,0,0,0,3,3,0,0,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,3
Cnidaria,Anthozoa,Scleractinia,Flabellidae,Flabellum,0,0,3,0,0,0,3,0,0,0,0,0,0,0,1,1,0,0,0,2,0,2,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,3
Cnidaria,Anthozoa,Spirularia,Cerianthidae,Cerianthus,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,3,3,3,0,0,3,0,0,0,3,0,0,0,0,3,3,3,3,3,0,0,0,3,0,3,0,0,0,0,1,0,1,0
Cnidaria,Anthozoa,Zoantharia,Epizoanthidae,Epizoanthus,0,3,0,0,0,0,3,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,3,0,0,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,1
Cnidaria,Anthozoa,Zoantharia,Parazoanthidae,Isozoanthus,3,0,0,0,0,0,3,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,1
Cnidaria,Anthozoa,Zoantharia,Parazoanthidae,Parazoanthus,0,0,3,0,0,0,0,0,0,0,0,3,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,3,3,3,0,0,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,1
Cnidaria,Hydrozoa,Anthoathecata,Bougainvilliidae,Bougainvillia,0,1,1,0,0,0,0,0,0,0,0,3,0,0,1,0,3,3,0,0,3,0,0,0,0,0,0,3,3,3,0,0,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,3
Cnidaria,Hydrozoa,Anthoathecata,Bougainvilliidae,Dicoryne,1,1,0,0,0,0,0,0,0,0,0,3,0,0,1,0,3,3,0,3,3,0,0,0,0,0,0,3,3,3,0,0,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,3
Cnidaria,Hydrozoa,Anthoathecata,Bougainvilliidae,,1,1,1,0,0,0,0,0,0,0,0,3,0,0,1,0,3,3,0,1,3,0,0,0,0,0,0,1,1,3,0,0,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,3
Cnidaria,Hydrozoa,Anthoathecata,Corymorphidae,Corymorpha,0,0,3,0,0,0,0,0,0,0,0,3,0,0,1,0,3,3,0,3,3,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,3
Cnidaria,Hydrozoa,Anthoathecata,Corynidae,Coryne,0,0,3,0,0,0,0,0,0,0,0,3,0,0,1,0,3,0,0,3,3,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,3
Cnidaria,Hydrozoa,Anthoathecata,Eudendriidae,Eudendrium,0,0,0,1,0,0,0,0,0,0,0,3,0,0,1,0,3,3,0,0,3,0,0,0,0,0,0,3,3,3,0,0,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,3
Cnidaria,Hydrozoa,Anthoathecata,Hydractiniidae,Hydractinia,3,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,1,3,0,0,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,3
Cnidaria,Hydrozoa,Anthoathecata,Pandeidae,Leuckartiara,3,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,3,3,0,0,3,0,0,0,0,0,0,3,3,3,0,0,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,3
Cnidaria,Hydrozoa,Anthoathecata,Tubulariidae,Tubularia,0,0,1,1,0,0,0,0,0,0,0,3,0,0,1,0,3,3,0,3,3,0,0,0,0,0,0,3,3,3,0,0,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,3
Cnidaria,Hydrozoa,Anthoathecata,,,1,1,1,1,1,0,0,0,0,0,0,3,0,0,1,0,1,1,0,1,3,0,1,0,0,0,0,1,1,3,0,0,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,3
Cnidaria,Hydrozoa,Leptothecata,Aglaopheniidae,Lytocarpia,0,0,0,1,1,0,0,0,0,0,0,3,0,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,3,3,0,0,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,3
Cnidaria,Hydrozoa,Leptothecata,Campanulariidae,Campanularia,0,0,0,3,0,0,0,0,0,0,0,3,1,0,0,0,3,3,0,0,1,0,0,0,0,0,0,3,3,3,0,0,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,3
Cnidaria,Hydrozoa,Leptothecata,Campanulariidae,Clytia,1,1,0,0,0,0,0,0,0,0,0,3,1,0,0,0,3,3,0,0,1,0,0,0,0,0,0,3,3,3,0,0,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,3
Cnidaria,Hydrozoa,Leptothecata,Campanulariidae,Laomedea,0,0,0,3,0,0,0,0,0,0,0,3,1,0,0,0,3,3,0,0,1,0,0,0,0,0,0,3,3,3,0,0,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,3
Cnidaria,Hydrozoa,Leptothecata,Campanulariidae,Obelia,0,0,0,1,1,0,0,0,0,0,0,3,3,0,0,0,3,3,0,0,3,3,0,0,0,0,0,3,3,3,0,0,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,3
Cnidaria,Hydrozoa,Leptothecata,Campanulariidae,Rhizocaulus,0,0,3,0,0,0,0,0,0,0,0,3,1,0,0,0,3,3,0,0,1,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,3
Cnidaria,Hydrozoa,Leptothecata,Campanulariidae,,1,1,1,1,1,0,0,0,0,0,0,3,1,0,0,0,3,3,0,0,1,1,0,0,0,0,0,1,3,3,0,0,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,3
Cnidaria,Hydrozoa,Leptothecata,Campanulinidae,Calycella,3,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,3,0,0,3,0,0,3,0,0,0,0,0,3,3,0,0,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,3
Cnidaria,Hydrozoa,Leptothecata,Campanulinidae,Campanulina,3,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,3,0,0,3,0,0,3,0,0,0,0,0,3,3,0,0,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,3
Cnidaria,Hydrozoa,Leptothecata,Haleciidae,Halecium,0,0,3,0,0,0,0,0,0,0,0,3,0,0,1,0,3,3,0,0,1,0,1,0,0,0,0,0,3,3,0,0,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,3
Cnidaria,Hydrozoa,Leptothecata,Halopterididae,Antennella,0,0,3,0,0,0,0,0,0,0,0,3,0,0,1,0,3,3,0,0,1,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,3
Cnidaria,Hydrozoa,Leptothecata,Halopterididae,Halopteris,0,0,3,0,0,0,0,0,0,0,0,3,0,0,1,0,3,1,0,0,1,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,3
Cnidaria,Hydrozoa,Leptothecata,Halopterididae,Polyplumaria,0,1,1,0,0,0,0,0,0,0,0,3,0,0,1,0,3,1,0,0,1,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,3
Cnidaria,Hydrozoa,Leptothecata,Kirchenpaueriidae,Kirchenpaueria,0,0,3,0,0,0,0,0,0,0,0,3,0,0,1,0,3,3,0,0,1,0,0,0,0,0,0,3,3,3,0,0,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,3
Cnidaria,Hydrozoa,Leptothecata,Lafoeidae,Lafoea,0,0,3,0,0,0,0,0,0,0,0,3,0,0,1,0,3,0,0,3,0,0,3,0,0,0,0,0,3,3,0,0,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,3
Cnidaria,Hydrozoa,Leptothecata,Lovenellidae,Lovenella,0,0,3,0,0,0,0,0,0,0,0,3,0,0,1,0,3,3,0,0,3,0,0,0,0,0,0,3,3,3,0,0,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,3
Cnidaria,Hydrozoa,Leptothecata,Phialellidae,Phialella,3,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,3,3,0,0,3,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,3
Cnidaria,Hydrozoa,Leptothecata,Plumulariidae,Nemertesia,0,0,0,1,1,0,0,0,0,0,0,3,0,0,1,0,3,3,0,0,1,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,3
Cnidaria,Hydrozoa,Leptothecata,Plumulariidae,Plumularia,0,0,0,3,0,0,0,0,0,0,0,3,0,0,1,0,3,3,0,0,1,0,0,0,0,0,0,3,3,3,0,0,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,3
